tipodia|factor_expansion|n_etapas|tviaje|distancia_eucl|distancia_ruta|tiempo_inicio_viaje|tiempo_fin_viaje|mediahora_inicio_viaje|mediahora_fin_viaje|periodo_inicio_viaje|periodo_fin_viaje|tipo_transporte_1|tipo_transporte_2|tipo_transporte_3|tipo_transporte_4|srv_1|srv_2|srv_3|srv_4|paradero_inicio_viaje|paradero_fin_viaje|comuna_inicio_viaje|comuna_fin_viaje|zona_inicio_viaje|zona_fin_viaje|modos|tiempo_subida_1|tiempo_subida_2|tiempo_subida_3|tiempo_subida_4|tiempo_bajada_1|tiempo_bajada_2|tiempo_bajada_3|tiempo_bajada_4|zona_subida_1|zona_subida_2|zona_subida_3|zona_subida_4|zona_bajada_1|zona_bajada_2|zona_bajada_3|zona_bajada_4|paradero_subida_1|paradero_subida_2|paradero_subida_3|paradero_subida_4|paradero_bajada_1|paradero_bajada_2|paradero_bajada_3|paradero_bajada_4|mediahora_bajada_1|mediahora_bajada_2|mediahora_bajada_3|mediahora_bajada_4|periodo_bajada_1|periodo_bajada_2|periodo_bajada_3|periodo_bajada_4|id_tarjeta|id_viaje|netapassinbajada|ultimaetapaconbajada|contrato|mediahora_inicio_viaje_hora|mediahora_fin_viaje_hora|op_1era_etapa|op_2da_etapa|op_3era_etapa|op_4ta_etapa|dt1|dveh_ruta1|dveh_euc1|dt2|dveh_ruta2|dveh_euc2|dt3|dveh_ruta3|dveh_euc3|dveh_ruta4|dveh_euc4|dtfinal|dveh_rutafinal|dveh_eucfinal|tipo_corte_etapa_viaje|proposito|entrada|te0|tv1|tc1|te1|tv2|tc2|te2|tv3|tc3|te3|tv4|egreso|tviaje2|
0|0.0000|1|-|-|0.0000|2025-04-21 07:19:32|-|14|-1|62|-1|3|-|-|-|-|-|-|-|E-20-290-OP-10|-|34|-1|307|-|1|2025-04-21 07:19:32|-|-|-|-|-|-|-|307|-|-|-|-|-|-|-|E-20-290-OP-10|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|274312|1|1|0|171|07:00:00|-|36|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.1474|1|-|7522.562012|8140.0000|2025-04-21 08:37:30|2025-04-21 09:02:56|17|18|63|63|2|-|-|-|L1|-|-|-|ESCUELA MILITAR|SANTA ANA|3|34|215|274|2|2025-04-21 08:37:30|-|-|-|2025-04-21 09:02:56|-|-|-|215|-|-|-|274|-|-|-|ESCUELA MILITAR|-|-|-|SANTA ANA|-|-|-|18|-|-|-|63|-|-|-|274824|1|0|1|171|08:30:00|09:00:00|1|-|-|-|-|-|7522|-|-|-|-|-|-|-|-|0|0|7522|SM2H|TRABAJO|37|56|1372|-|-|-|-|-|-|-|-|-|126|1591|
0|1.3474|1|-|7522.562012|8140.0000|2025-04-21 17:21:14|2025-04-21 17:46:08|34|35|67|67|2|-|-|-|L5|-|-|-|SANTA ANA|ESCUELA MILITAR|34|3|274|215|2|2025-04-21 17:21:14|-|-|-|2025-04-21 17:46:08|-|-|-|274|-|-|-|215|-|-|-|SANTA ANA|-|-|-|ESCUELA MILITAR|-|-|-|35|-|-|-|67|-|-|-|274824|2|0|1|171|17:00:00|17:30:00|1|-|-|-|-|-|7522|-|-|-|-|-|-|-|-|0|0|7522|UE|HOGAR|50|78|1269|-|-|-|-|-|-|-|-|-|76|1473|
0|1.2919|2|-|13653.143555|21295.0000|2025-04-21 12:44:23|2025-04-21 13:37:04|25|27|65|65|1|2|-|-|T1330 00I|L4|-|-|T-6-330-NS-5|NUBLE|20|25|829|299|3|2025-04-21 12:44:23|2025-04-21 13:15:18|-|-|2025-04-21 13:11:39|2025-04-21 13:37:04|-|-|829|206|-|-|180|299|-|-|T-6-330-NS-5|TOBALABA|-|-|T-14-128-PO-50|NUBLE|-|-|26|27|-|-|65|65|-|-|278152|1|0|1|171|12:30:00|13:30:00|37|1|-|-|66.1891|5732|11769|-|-|5933|-|-|-|-|-|66|5732|17702|SM2H|TRABAJO|-|430|1636|256|64|978|-|-|-|-|-|-|49|3413|
0|1.6076|1|-|13495.855469|15520.0000|2025-04-21 22:04:15|2025-04-21 22:48:00|44|45|69|69|2|-|-|-|L6|-|-|-|NUBLE|FERROCARRIL|25|20|299|774|2|2025-04-21 22:04:15|-|-|-|2025-04-21 22:48:00|-|-|-|299|-|-|-|774|-|-|-|NUBLE|-|-|-|FERROCARRIL|-|-|-|45|-|-|-|69|-|-|-|278152|2|0|1|171|22:00:00|22:30:00|1|-|-|-|-|-|13495|-|-|-|-|-|-|-|-|0|0|13495|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.2352|1|-|6551.291016|7030.0000|2025-04-21 07:29:21|2025-04-21 07:46:08|14|15|62|62|2|-|-|-|L5|-|-|-|PLAZA MAIPU|BARRANCAS|14|15|819|827|2|2025-04-21 07:29:21|-|-|-|2025-04-21 07:46:08|-|-|-|819|-|-|-|827|-|-|-|PLAZA MAIPU|-|-|-|BARRANCAS|-|-|-|15|-|-|-|62|-|-|-|329864|1|0|1|171|07:00:00|07:30:00|1|-|-|-|-|-|6551|-|-|-|-|-|-|-|-|0|0|6551|SM2H|TRABAJO|50|87|637|-|-|-|-|-|-|-|-|-|126|900|
0|1.2878|1|-|6551.291016|7030.0000|2025-04-21 18:40:54|2025-04-21 18:59:12|37|37|68|68|2|-|-|-|L5|-|-|-|BARRANCAS|PLAZA MAIPU|15|14|827|819|2|2025-04-21 18:40:54|-|-|-|2025-04-21 18:59:12|-|-|-|827|-|-|-|819|-|-|-|BARRANCAS|-|-|-|PLAZA MAIPU|-|-|-|37|-|-|-|68|-|-|-|329864|2|0|1|171|18:30:00|18:30:00|1|-|-|-|-|-|6551|-|-|-|-|-|-|-|-|0|0|6551|UE|HOGAR|94|75|634|-|-|-|-|-|-|-|-|-|166|969|
0|0.0000|1|-|-|0.0000|2025-04-21 18:55:14|-|37|-1|68|-1|1|-|-|-|T517 00I|-|-|-|L-14-1-30-PO|-|23|-1|180|-|1|2025-04-21 18:55:14|-|-|-|-|-|-|-|180|-|-|-|-|-|-|-|L-14-1-30-PO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|332424|1|1|0|102|18:30:00|-|5|-|-|-|-|15904|-|-|-|-|-|-|-|-|-|0|15904|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.2490|1|-|11255.518555|14390.0000|2025-04-21 07:19:27|2025-04-21 07:58:56|14|15|62|62|2|-|-|-|L3|-|-|-|LO CRUZAT|TOESCA|20|34|773|282|2|2025-04-21 07:19:27|-|-|-|2025-04-21 07:58:56|-|-|-|773|-|-|-|282|-|-|-|LO CRUZAT|-|-|-|TOESCA|-|-|-|15|-|-|-|62|-|-|-|394120|1|0|1|171|07:00:00|07:30:00|1|-|-|-|-|-|11255|-|-|-|-|-|-|-|-|0|0|11255|SM2H|TRABAJO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.3386|1|-|11255.518555|14400.0000|2025-04-21 19:49:28|2025-04-21 20:28:48|39|40|68|68|2|-|-|-|L2|-|-|-|TOESCA|LO CRUZAT|34|20|282|773|2|2025-04-21 19:49:28|-|-|-|2025-04-21 20:28:48|-|-|-|282|-|-|-|773|-|-|-|TOESCA|-|-|-|LO CRUZAT|-|-|-|40|-|-|-|68|-|-|-|394120|2|0|1|171|19:30:00|20:00:00|1|-|-|-|-|-|11255|-|-|-|-|-|-|-|-|0|0|11255|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-21 06:29:14|-|12|-1|61|-1|2|-|-|-|L1|-|-|-|UNIVERSIDAD CATOLICA|-|34|-1|286|-|2|2025-04-21 06:29:14|-|-|-|-|-|-|-|286|-|-|-|-|-|-|-|UNIVERSIDAD CATOLICA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|397192|1|1|0|171|06:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.2672|1|-|3433.294922|7006.0000|2025-04-21 06:42:37|2025-04-21 07:05:47|13|14|62|62|1|-|-|-|T214 00I|-|-|-|L-2-4-80-SN|T-3-373-PO-5|-1|21|26|36|1|2025-04-21 06:42:37|-|-|-|2025-04-21 07:05:47|-|-|-|26|-|-|-|36|-|-|-|L-2-4-80-SN|-|-|-|T-3-373-PO-5|-|-|-|14|-|-|-|62|-|-|-|401800|1|0|1|171|06:30:00|07:00:00|2|-|-|-|-|21073|3433|-|-|-|-|-|-|-|-|0|21073|3433|SM2H|TRABAJO|-|0|1390|-|-|-|-|-|-|-|-|-|-|1390|
0|1.3937|1|-|3178.693604|5475.0000|2025-04-21 17:23:49|2025-04-21 17:42:30|34|35|67|67|1|-|-|-|T201 00I|-|-|-|T-3-374-NS-5|L-2-29-35-NS|21|-1|36|22|1|2025-04-21 17:23:49|-|-|-|2025-04-21 17:42:30|-|-|-|36|-|-|-|22|-|-|-|T-3-374-NS-5|-|-|-|L-2-29-35-NS|-|-|-|35|-|-|-|67|-|-|-|401800|2|0|1|171|17:00:00|17:30:00|2|-|-|-|-|82|3178|-|-|-|-|-|-|-|-|0|82|3178|UE|HOGAR|-|294|1120|-|-|-|-|-|-|-|-|-|-|1414|
0|1.3615|2|-|4484.571289|5887.0000|2025-04-21 07:54:33|2025-04-21 08:21:20|15|16|62|63|1|2|-|-|T201 00R|L1|-|-|T-20-200-SN-40|MANUEL MONTT|34|23|296|175|3|2025-04-21 07:54:33|2025-04-21 08:09:10|-|-|2025-04-21 08:06:12|2025-04-21 08:21:20|-|-|296|284|-|-|284|175|-|-|T-20-200-SN-40|LA MONEDA|-|-|T-20-305-SN-10|MANUEL MONTT|-|-|16|16|-|-|63|63|-|-|405896|1|0|1|171|07:30:00|08:00:00|2|1|-|-|97.1854|18218|1692|-|-|3781|-|-|-|-|-|97|18218|5473|SM2H|TRABAJO|-|675|699|215|56|568|-|-|-|-|-|-|76|2289|
0|1.2761|2|-|4692.181641|5722.0000|2025-04-21 18:27:29|2025-04-21 19:01:50|36|38|67|68|1|3|-|-|T557 00R|T301 00I|-|-|T-14-128-OP-55|T-20-193-NS-30|23|34|175|290|1|2025-04-21 18:27:29|2025-04-21 18:53:08|-|-|2025-04-21 18:45:15|2025-04-21 19:01:50|-|-|175|284|-|-|275|290|-|-|T-14-128-OP-55|E-20-53-PO-70|-|-|E-20-53-OP-75|T-20-193-NS-30|-|-|37|38|-|-|68|68|-|-|405896|2|0|1|171|18:00:00|19:00:00|5|16|-|-|106.7755|11246|3870|-|7267|1706|-|-|-|-|-|106|18513|5576|UE|HOGAR|-|39|1066|71|402|522|-|-|-|-|-|-|-|2100|
0|0.0000|1|-|-|0.0000|2025-04-21 20:40:04|-|41|-1|69|-1|1|-|-|-|T517 00I|-|-|-|T-20-66-PO-15|-|34|-1|270|-|1|2025-04-21 20:40:04|-|-|-|-|-|-|-|270|-|-|-|-|-|-|-|T-20-66-PO-15|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|460168|1|1|0|171|20:30:00|-|5|-|-|-|-|7688|-|-|-|-|-|-|-|-|-|0|7688|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|2|-|-|0.0000|2025-04-21 18:02:42|-|36|-1|67|-1|2|3|-|-|L5|-|-|-|RODRIGO DE ARAYA|-|27|-1|440|-|3|2025-04-21 18:02:42|2025-04-21 18:43:53|-|-|2025-04-21 18:48:00|-|-|-|440|380|-|-|380|-|-|-|RODRIGO DE ARAYA|I-26-228-SN-25|-|-|LA CISTERNA|-|-|-|37|-|-|-|68|-|-|-|463240|1|1|0|171|18:00:00|-|1|4|-|-|96.8969|-|7721|-|-|-|-|-|-|-|-|96|0|7721|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-21 06:49:04|-|13|-1|62|-1|1|-|-|-|T504 00R|-|-|-|T-17-149-SN-2|-|3|-1|229|-|1|2025-04-21 06:49:04|-|-|-|-|-|-|-|229|-|-|-|-|-|-|-|T-17-149-SN-2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|465800|1|1|0|171|06:30:00|-|5|-|-|-|-|188|-|-|-|-|-|-|-|-|-|0|188|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-21 07:10:56|-|14|-1|62|-1|1|-|-|-|T829 00I|-|-|-|L-5-12-50-SN|-|19|-1|56|-|1|2025-04-21 07:10:56|-|-|-|-|-|-|-|56|-|-|-|-|-|-|-|L-5-12-50-SN|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|473480|1|1|0|171|07:00:00|-|32|-|-|-|-|881|-|-|-|-|-|-|-|-|-|0|881|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-21 15:39:41|-|31|-1|66|-1|2|-|-|-|L1|-|-|-|ESTACION CENTRAL|-|16|-1|84|-|2|2025-04-21 15:39:41|-|-|-|-|-|-|-|84|-|-|-|-|-|-|-|ESTACION CENTRAL|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|474504|1|1|0|171|15:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|3|-|-|0.0000|2025-04-21 06:01:06|-|12|-1|61|-1|2|3|1|-|L6|T933 00I|T1122 01I|-|NUBLE|-|25|-1|299|-|3|2025-04-21 06:01:06|2025-04-21 06:44:45|2025-04-21 07:04:13|-|2025-04-21 06:42:40|2025-04-21 06:57:45|-|-|299|557|557|-|557|557|-|-|NUBLE|I-6-454-PO-20|L-6-39-20-OP|-|LOS LIBERTADORES|L-6-39-20-OP|-|-|13|13|-|-|62|62|-|-|524680|1|1|0|171|06:00:00|-|1|33|35|-|109.0183|-|12874|4.4721|21|4058|-|12427|-|-|-|113|12448|16932|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-21 10:00:13|-|20|-1|64|-1|1|-|-|-|T334 00R|-|-|-|L-21-1-5-PO|-|-1|-1|310|-|1|2025-04-21 10:00:13|-|-|-|-|-|-|-|310|-|-|-|-|-|-|-|L-21-1-5-PO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|530568|1|1|0|171|10:00:00|-|16|-|-|-|-|4192|-|-|-|-|-|-|-|-|-|0|4192|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.1964|1|-|311.430573|313.0000|2025-04-21 11:19:41|2025-04-21 11:21:29|22|22|64|64|3|-|-|-|T556 00I|-|-|-|E-17-140-PO-7|T-17-140-PO-15|3|3|215|215|1|2025-04-21 11:20:27|-|-|-|2025-04-21 11:21:29|-|-|-|215|-|-|-|215|-|-|-|E-17-140-PO-7|-|-|-|T-17-140-PO-15|-|-|-|22|-|-|-|64|-|-|-|532104|1|0|1|102|11:00:00|11:00:00|37|-|-|-|-|20801|311|-|-|-|-|-|-|-|-|0|20801|311|M3B|OTROS|-|46|61|-|-|-|-|-|-|-|-|-|-|107|
0|0.0000|3|-|-|0.0000|2025-04-21 12:41:43|-|25|-1|65|-1|1|2|3|-|T1330 00R|L1|-|-|T-17-140-OP-50|-|3|-1|207|-|3|2025-04-21 12:41:43|2025-04-21 12:44:40|2025-04-21 13:04:27|-|-|2025-04-21 13:02:56|-|-|207|215|276|-|-|286|-|-|T-17-140-OP-50|ESCUELA MILITAR|E-20-199-NS-25|-|-|SANTA LUCIA|-|-|-|26|-|-|-|65|-|-|532104|2|2|0|102|12:30:00|-|37|1|2|-|-|10550|-|215.5737|-|6525|-|-|-|-|-|215|10550|6525|SM2H|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.4287|1|-|4901.115234|5088.0000|2025-04-21 18:23:36|2025-04-21 18:42:52|36|37|67|68|3|-|-|-|T556 00R|-|-|-|T-17-136-OP-5|E-17-140-OP-65|3|3|211|207|1|2025-04-21 18:23:52|-|-|-|2025-04-21 18:42:52|-|-|-|211|-|-|-|207|-|-|-|T-17-136-OP-5|-|-|-|E-17-140-OP-65|-|-|-|37|-|-|-|68|-|-|-|532104|3|0|1|102|18:00:00|18:30:00|36|-|-|-|-|2755|4901|-|-|-|-|-|-|-|-|0|2755|4901|UE|HOGAR|-|16|1140|-|-|-|-|-|-|-|-|-|-|1156|
0|1.2914|1|-|1304.200195|1460.0000|2025-04-21 08:04:59|2025-04-21 08:16:00|16|16|63|63|2|-|-|-|L3|-|-|-|PLAZA CHACABUCO|HOSPITALES|36|36|727|8|2|2025-04-21 08:04:59|-|-|-|2025-04-21 08:16:00|-|-|-|727|-|-|-|8|-|-|-|PLAZA CHACABUCO|-|-|-|HOSPITALES|-|-|-|16|-|-|-|63|-|-|-|532360|1|0|1|171|08:00:00|08:00:00|1|-|-|-|-|-|1304|-|-|-|-|-|-|-|-|0|0|1304|MS_M_M|OTROS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|1|-|-|0.0000|2025-04-21 09:22:06|-|18|-1|63|-1|2|-|-|-|L3|-|-|-|HOSPITALES|-|36|-1|8|-|2|2025-04-21 09:22:06|-|-|-|-|-|-|-|8|-|-|-|-|-|-|-|HOSPITALES|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|532360|2|1|0|171|09:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|MS_M_M|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.3989|1|-|1191.401245|3260.0000|2025-04-21 09:22:23|2025-04-21 09:42:56|18|19|63|64|2|-|-|-|L3|-|-|-|HOSPITALES|CERRO BLANCO|36|38|8|53|2|2025-04-21 09:22:23|-|-|-|2025-04-21 09:42:56|-|-|-|8|-|-|-|53|-|-|-|HOSPITALES|-|-|-|CERRO BLANCO|-|-|-|19|-|-|-|64|-|-|-|532360|3|0|1|171|09:00:00|09:30:00|1|-|-|-|-|-|1191|-|-|-|-|-|-|-|-|0|0|1191|MS_M_M|OTROS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.3169|2|-|13189.464844|20261.0000|2025-04-21 09:46:07|2025-04-21 10:56:23|19|21|64|64|2|1|-|-|L2|F71 00I|-|-|CERRO BLANCO|L-17-4-45-PO|38|3|53|541|3|2025-04-21 09:46:07|2025-04-21 10:34:58|-|-|2025-04-21 10:25:36|2025-04-21 10:56:23|-|-|53|217|-|-|217|541|-|-|CERRO BLANCO|T-17-140-PO-45|-|-|HERNANDO DE MAGALLANES|L-17-4-45-PO|-|-|20|21|-|-|64|64|-|-|532360|4|0|1|171|09:30:00|10:30:00|1|9|-|-|62.1289|-|8467|-|31000|4793|-|-|-|-|-|62|31000|13260|SM2H|TRABAJO|41|105|2332|142|352|1285|-|-|-|-|-|-|-|4257|
0|1.4317|2|-|14635.534180|0.0000|2025-04-21 15:50:58|2025-04-21 16:58:08|31|33|66|67|1|2|-|-|T1127 00I|L1|-|-|L-17-26-16-NS|PLAZA CHACABUCO|3|36|541|727|3|2025-04-21 15:50:58|2025-04-21 16:16:41|-|-|-|2025-04-21 16:58:08|-|-|541|222|-|-|-|727|-|-|L-17-26-16-NS|LOS DOMINICOS|-|-|-|PLAZA CHACABUCO|-|-|-|33|-|-|-|67|-|-|532360|5|1|1|171|15:30:00|16:30:00|35|1|-|-|-|14636|-|-|-|10789|-|-|-|-|-|0|14636|10789|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.5792|1|-|1940.932983|106.0000|2025-04-21 09:22:46|2025-04-21 10:45:45|18|21|63|64|1|-|-|-|F69 00R|-|-|-|T-13-54-NS-60|T-13-278-PO-40|-1|-1|160|163|1|2025-04-21 09:22:46|-|-|-|2025-04-21 10:45:45|-|-|-|160|-|-|-|163|-|-|-|T-13-54-NS-60|-|-|-|T-13-278-PO-40|-|-|-|21|-|-|-|64|-|-|-|535432|1|0|1|171|09:00:00|10:30:00|9|-|-|-|-|14365|1940|-|-|-|-|-|-|-|-|0|14365|1940|M3B|TRABAJO|-|289|4978|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|2|-|-|0.0000|2025-04-21 12:50:35|-|25|-1|65|-1|1|1|-|-|T372 00I|T377 00R|-|-|L-13-71-45-SN|-|-1|-1|164|-|1|2025-04-21 12:50:35|2025-04-21 13:02:22|-|-|2025-04-21 12:55:14|-|-|-|164|160|-|-|161|-|-|-|L-13-71-45-SN|T-13-54-NS-60|-|-|L-13-68-2-OP|-|-|-|25|-|-|-|65|-|-|-|535432|2|1|0|171|12:30:00|-|16|16|-|-|84.6463|8475|1234|-|4185|-|-|-|-|-|-|84|12660|1234|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.4256|1|-|10141.229492|10440.0000|2025-04-21 05:57:10|2025-04-21 06:22:56|11|12|61|61|2|-|-|-|L1|-|-|-|SANTA LUCIA|LOS DOMINICOS|34|3|286|222|2|2025-04-21 05:57:10|-|-|-|2025-04-21 06:22:56|-|-|-|286|-|-|-|222|-|-|-|SANTA LUCIA|-|-|-|LOS DOMINICOS|-|-|-|12|-|-|-|61|-|-|-|536456|1|0|1|171|05:30:00|06:00:00|1|-|-|-|-|-|10141|-|-|-|-|-|-|-|-|0|0|10141|SM2H|TRABAJO|37|64|1381|-|-|-|-|-|-|-|-|-|101|1583|
0|1.3830|1|-|10141.229492|10440.0000|2025-04-21 19:40:42|2025-04-21 20:04:16|39|40|68|68|2|-|-|-|L1|-|-|-|LOS DOMINICOS|SANTA LUCIA|3|34|222|286|2|2025-04-21 19:40:42|-|-|-|2025-04-21 20:04:16|-|-|-|222|-|-|-|286|-|-|-|LOS DOMINICOS|-|-|-|SANTA LUCIA|-|-|-|40|-|-|-|68|-|-|-|536456|2|0|1|171|19:30:00|20:00:00|1|-|-|-|-|-|10141|-|-|-|-|-|-|-|-|0|0|10141|UE|HOGAR|37|120|1183|-|-|-|-|-|-|-|-|-|76|1416|
0|0.0000|1|-|-|0.0000|2025-04-21 10:22:48|-|20|-1|64|-1|2|-|-|-|L2|-|-|-|EINSTEIN|-|38|-1|728|-|2|2025-04-21 10:22:48|-|-|-|-|-|-|-|728|-|-|-|-|-|-|-|EINSTEIN|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|537736|1|1|0|102|10:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|1.5018|1|-|1477.560791|1866.0000|2025-04-21 07:32:45|2025-04-21 07:42:31|15|15|62|62|1|-|-|-|T576 00R|-|-|-|L-16-21-27-OP|T-15-136-OP-5|2|22|642|199|1|2025-04-21 07:32:45|-|-|-|2025-04-21 07:42:31|-|-|-|642|-|-|-|199|-|-|-|L-16-21-27-OP|-|-|-|T-15-136-OP-5|-|-|-|15|-|-|-|62|-|-|-|596360|1|0|1|102|07:30:00|07:30:00|5|-|-|-|-|1603|1477|-|-|-|-|-|-|-|-|0|1603|1477|M3B|OTROS|-|120|586|-|-|-|-|-|-|-|-|-|-|706|
0|1.8687|1|-|816.919189|1195.0000|2025-04-21 07:46:02|2025-04-21 07:51:37|15|15|62|62|1|-|-|-|T1229 00I|-|-|-|T-17-136-PO-80|L-16-21-8-PO|3|2|644|642|1|2025-04-21 07:46:02|-|-|-|2025-04-21 07:51:37|-|-|-|644|-|-|-|642|-|-|-|T-17-136-PO-80|-|-|-|L-16-21-8-PO|-|-|-|15|-|-|-|62|-|-|-|596360|2|0|1|102|07:30:00|07:30:00|36|-|-|-|-|18275|816|-|-|-|-|-|-|-|-|0|18275|816|SM2H|TRABAJO|-|56|334|-|-|-|-|-|-|-|-|-|-|390|
0|1.5118|1|-|4441.884766|4962.0000|2025-04-21 15:33:02|2025-04-21 15:52:47|31|31|66|66|1|-|-|-|T1231 00R|-|-|-|L-16-21-12-OP|T-15-306-OP-25|2|22|642|201|1|2025-04-21 15:33:02|-|-|-|2025-04-21 15:52:47|-|-|-|642|-|-|-|201|-|-|-|L-16-21-12-OP|-|-|-|T-15-306-OP-25|-|-|-|31|-|-|-|66|-|-|-|596360|3|0|1|102|15:30:00|15:30:00|36|-|-|-|-|2521|4441|-|-|-|-|-|-|-|-|0|2521|4441|RD|OTROS|-|353|1185|-|-|-|-|-|-|-|-|-|-|1538|
0|1.4313|1|-|4740.133789|4837.0000|2025-04-21 16:21:51|2025-04-21 16:43:09|32|33|66|67|1|-|-|-|T1231 00I|-|-|-|T-17-306-PO-35|L-17-35-20-PO|3|3|209|212|1|2025-04-21 16:21:51|-|-|-|2025-04-21 16:43:09|-|-|-|209|-|-|-|212|-|-|-|T-17-306-PO-35|-|-|-|L-17-35-20-PO|-|-|-|33|-|-|-|67|-|-|-|596360|4|0|1|102|16:00:00|16:30:00|36|-|-|-|-|7548|4740|-|-|-|-|-|-|-|-|0|7548|4740|UE|HOGAR|-|462|1278|-|-|-|-|-|-|-|-|-|-|1740|
0|1.2498|1|-|6703.088379|10530.0000|2025-04-21 08:08:05|2025-04-21 08:28:48|16|16|63|63|2|-|-|-|L4|-|-|-|GRECIA|MANQUEHUE|25|3|458|213|2|2025-04-21 08:08:05|-|-|-|2025-04-21 08:28:48|-|-|-|458|-|-|-|213|-|-|-|GRECIA|-|-|-|MANQUEHUE|-|-|-|16|-|-|-|63|-|-|-|596616|1|0|1|171|08:00:00|08:00:00|1|-|-|-|-|-|6703|-|-|-|-|-|-|-|-|0|0|6703|SM2H|TRABAJO|33|150|1264|-|-|-|-|-|-|-|-|-|101|1548|
0|0.0000|2|-|-|0.0000|2025-04-21 18:46:56|-|37|-1|68|-1|2|3|-|-|L1|-|-|-|MANQUEHUE|-|3|-1|213|-|3|2025-04-21 18:46:56|2025-04-21 19:12:30|-|-|2025-04-21 19:05:36|-|-|-|213|443|-|-|458|-|-|-|MANQUEHUE|E-18-156-PO-80|-|-|GRECIA|-|-|-|38|-|-|-|68|-|-|-|596616|2|1|0|171|18:30:00|-|1|5|-|-|50.3289|-|6703|-|-|-|-|-|-|-|-|50|0|6703|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
0|0.0000|3|-|-|0.0000|2025-04-21 06:23:54|-|12|-1|61|-1|1|2|1|-|T482 00I|L2|T203 00R|-|L-30-89-50-SN|-|8|-1|562|-|3|2025-04-21 06:23:54|2025-04-21 06:50:09|2025-04-21 07:30:48|-|-|2025-04-21 07:35:28|-|-|562|430|41|-|-|40|-|-|L-30-89-50-SN|HOSPITAL EL PINO|E-4-19-SN-80|-|-|ZAPADORES|-|-|-|15|-|-|-|62|-|-|601992|1|2|0|171|06:00:00|-|4|1|2|-|-|15362|-|45.1774|-|21531|-|26342|-|-|-|45|41704|21531|SM2H|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
