tipodia|factor_expansion|n_etapas|tviaje|distancia_eucl|distancia_ruta|tiempo_inicio_viaje|tiempo_fin_viaje|mediahora_inicio_viaje|mediahora_fin_viaje|periodo_inicio_viaje|periodo_fin_viaje|tipo_transporte_1|tipo_transporte_2|tipo_transporte_3|tipo_transporte_4|srv_1|srv_2|srv_3|srv_4|paradero_inicio_viaje|paradero_fin_viaje|comuna_inicio_viaje|comuna_fin_viaje|zona_inicio_viaje|zona_fin_viaje|modos|tiempo_subida_1|tiempo_subida_2|tiempo_subida_3|tiempo_subida_4|tiempo_bajada_1|tiempo_bajada_2|tiempo_bajada_3|tiempo_bajada_4|zona_subida_1|zona_subida_2|zona_subida_3|zona_subida_4|zona_bajada_1|zona_bajada_2|zona_bajada_3|zona_bajada_4|paradero_subida_1|paradero_subida_2|paradero_subida_3|paradero_subida_4|paradero_bajada_1|paradero_bajada_2|paradero_bajada_3|paradero_bajada_4|mediahora_bajada_1|mediahora_bajada_2|mediahora_bajada_3|mediahora_bajada_4|periodo_bajada_1|periodo_bajada_2|periodo_bajada_3|periodo_bajada_4|id_tarjeta|id_viaje|netapassinbajada|ultimaetapaconbajada|contrato|mediahora_inicio_viaje_hora|mediahora_fin_viaje_hora|op_1era_etapa|op_2da_etapa|op_3era_etapa|op_4ta_etapa|dt1|dveh_ruta1|dveh_euc1|dt2|dveh_ruta2|dveh_euc2|dt3|dveh_ruta3|dveh_euc3|dveh_ruta4|dveh_euc4|dtfinal|dveh_rutafinal|dveh_eucfinal|tipo_corte_etapa_viaje|proposito|entrada|te0|tv1|tc1|te1|tv2|tc2|te2|tv3|tc3|te3|tv4|egreso|tviaje2|
2|0.0000|2|-|-|0.0000|2025-04-27 18:32:06|-|37|-1|85|-1|2|1|-|-|L1|T366 00R|-|-|ALCANTARA|-|3|-1|214|-|3|2025-04-27 18:32:06|2025-04-27 19:19:19|-|-|2025-04-27 18:57:04|-|-|-|214|784|-|-|658|-|-|-|ALCANTARA|T-34-270-NS-10|-|-|HOSPITAL SOTERO DEL RIO|-|-|-|37|-|-|-|85|-|-|-|332680|2|1|0|171|18:30:00|-|1|16|-|-|141.0142|-|17887|-|8960|-|-|-|-|-|-|141|8960|17887|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|1|-|-|0.0000|2025-04-27 21:29:43|-|42|-1|86|-1|2|-|-|-|L2|-|-|-|LO VIAL|-|39|-1|363|-|2|2025-04-27 21:29:43|-|-|-|-|-|-|-|363|-|-|-|-|-|-|-|LO VIAL|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|397192|1|1|0|171|21:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|1.5771|1|-|3927.257812|4359.0000|2025-04-27 16:37:45|2025-04-27 16:51:08|33|33|84|84|1|-|-|-|T506 E1 00R|-|-|-|T-20-189-OP-35|T-7-48-OP-5|34|-1|290|80|1|2025-04-27 16:37:45|-|-|-|2025-04-27 16:51:08|-|-|-|290|-|-|-|80|-|-|-|T-20-189-OP-35|-|-|-|T-7-48-OP-5|-|-|-|33|-|-|-|84|-|-|-|405896|1|0|1|171|16:30:00|16:30:00|5|-|-|-|-|12471|3927|-|-|-|-|-|-|-|-|0|12471|3927|M3B|OTROS|-|376|802|-|-|-|-|-|-|-|-|-|-|1178|
2|1.9657|1|-|3890.093750|4283.0000|2025-04-27 17:20:11|2025-04-27 17:31:17|34|35|84|84|1|-|-|-|T506 E1 00I|-|-|-|T-7-48-PO-55|T-20-189-PO-10|-1|34|80|296|1|2025-04-27 17:20:11|-|-|-|2025-04-27 17:31:17|-|-|-|80|-|-|-|296|-|-|-|T-7-48-PO-55|-|-|-|T-20-189-PO-10|-|-|-|35|-|-|-|84|-|-|-|405896|2|0|1|171|17:00:00|17:30:00|5|-|-|-|-|17660|3890|-|-|-|-|-|-|-|-|0|17660|3890|UE|HOGAR|-|176|666|-|-|-|-|-|-|-|-|-|-|842|
2|0.0000|1|-|-|0.0000|2025-04-27 20:34:23|-|41|-1|85|-1|1|-|-|-|T517 00I|-|-|-|T-20-66-PO-15|-|34|-1|270|-|1|2025-04-27 20:34:23|-|-|-|-|-|-|-|270|-|-|-|-|-|-|-|T-20-66-PO-15|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|460168|1|1|0|171|20:30:00|-|5|-|-|-|-|7638|-|-|-|-|-|-|-|-|-|0|7638|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|2|-|-|0.0000|2025-04-27 11:34:56|-|23|-1|83|-1|1|1|-|-|T1318 06R|T1223 00I|-|-|T-32-170-SN-1|-|-1|-1|767|-|1|2025-04-27 11:34:56|2025-04-27 14:21:08|-|-|-|-|-|-|767|232|-|-|-|-|-|-|T-32-170-SN-1|T-18-127-NS-20|-|-|-|-|-|-|-|-|-|-|-|-|-|-|596616|1|2|0|171|11:30:00|-|37|36|-|-|-|6604|-|-|4544|-|-|-|-|-|-|0|11148|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|3|-|-|0.0000|2025-04-27 15:52:55|-|31|-1|84|-1|1|2|1|-|T301 07I|L3|T1325 06I|-|L-1-25-55-PO|-|36|-1|6|-|3|2025-04-27 15:52:55|2025-04-27 16:07:57|2025-04-27 16:45:03|-|2025-04-27 16:04:45|2025-04-27 16:38:56|-|-|6|266|257|-|266|758|-|-|L-1-25-55-PO|CAL Y CANTO|T-19-170-NS-30|-|E-20-174-NS-5|FERNANDO CASTILLO VELASCO|-|-|32|33|-|-|84|84|-|-|668040|1|1|0|171|15:30:00|-|16|1|37|-|86.6083|2599|1596|125.2557|-|9051|-|28180|-|-|-|211|30779|10647|SM2H|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|1|-|-|0.0000|2025-04-27 20:15:29|-|40|-1|85|-1|1|-|-|-|T517 00R|-|-|-|T-8-59-OP-5|-|35|-1|725|-|1|2025-04-27 20:15:29|-|-|-|-|-|-|-|725|-|-|-|-|-|-|-|T-8-59-OP-5|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|668040|2|1|0|171|20:00:00|-|5|-|-|-|-|21594|-|-|-|-|-|-|-|-|-|0|21594|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|1|-|-|0.0000|2025-04-27 18:45:47|-|37|-1|85|-1|2|-|-|-|L4|-|-|-|GRECIA|-|25|-1|458|-|2|2025-04-27 18:45:47|-|-|-|-|-|-|-|458|-|-|-|-|-|-|-|GRECIA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|722056|1|1|0|171|18:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|1|-|-|0.0000|2025-04-27 11:24:13|-|22|-1|83|-1|2|-|-|-|L3|-|-|-|LOS LIBERTADORES|-|20|-1|557|-|2|2025-04-27 11:24:13|-|-|-|-|-|-|-|557|-|-|-|-|-|-|-|LOS LIBERTADORES|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|727432|1|1|0|171|11:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|MS_M_M|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|1|-|-|0.0000|2025-04-27 11:24:49|-|22|-1|83|-1|2|-|-|-|L3|-|-|-|LOS LIBERTADORES|-|20|-1|557|-|2|2025-04-27 11:24:49|-|-|-|-|-|-|-|557|-|-|-|-|-|-|-|LOS LIBERTADORES|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|727432|2|1|0|171|11:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|1.8201|1|-|13721.214844|14638.0000|2025-04-27 13:09:00|2025-04-27 13:49:15|26|27|84|84|1|-|-|-|T506 E1 00R|-|-|-|T-32-156-OP-5|T-7-49-OP-5|-1|-1|765|83|1|2025-04-27 13:09:00|-|-|-|2025-04-27 13:49:15|-|-|-|765|-|-|-|83|-|-|-|T-32-156-OP-5|-|-|-|T-7-49-OP-5|-|-|-|27|-|-|-|84|-|-|-|728200|1|0|1|171|13:00:00|13:30:00|5|-|-|-|-|1369|13721|-|-|-|-|-|-|-|-|0|1369|13721|M15M|OTROS|-|222|2415|-|-|-|-|-|-|-|-|-|-|2637|
2|2.8697|1|-|18070.318359|29860.0000|2025-04-27 15:00:36|2025-04-27 15:44:00|30|31|84|84|2|-|-|-|L1|-|-|-|UNIVERSIDAD DE SANTIAGO|PROTECTORA DE LA INFANCIA|16|6|78|497|2|2025-04-27 15:00:36|-|-|-|2025-04-27 15:44:00|-|-|-|78|-|-|-|497|-|-|-|UNIVERSIDAD DE SANTIAGO|-|-|-|PROTECTORA DE LA INFANCIA|-|-|-|31|-|-|-|84|-|-|-|728200|2|0|1|171|15:00:00|15:30:00|1|-|-|-|-|-|18070|-|-|-|-|-|-|-|-|0|0|18070|MS_M_M|OTROS|37|64|2928|-|-|-|-|-|-|-|-|-|71|3100|
2|1.9631|2|-|13036.365234|17595.0000|2025-04-27 16:44:06|2025-04-27 17:27:55|33|34|84|84|2|1|-|-|L4|T507 00I|-|-|PROTECTORA DE LA INFANCIA|T-32-156-PO-60|6|-1|497|766|3|2025-04-27 16:44:06|2025-04-27 17:16:54|-|-|2025-04-27 16:57:04|2025-04-27 17:27:55|-|-|497|443|-|-|458|766|-|-|PROTECTORA DE LA INFANCIA|E-18-156-PO-80|-|-|GRECIA|T-32-156-PO-60|-|-|33|34|-|-|84|84|-|-|728200|3|0|1|171|16:30:00|17:00:00|1|5|-|-|49.6488|-|13363|-|26142|3585|-|-|-|-|-|49|26142|16948|UE|HOGAR|42|112|1245|106|505|661|-|-|-|-|-|-|-|2671|
2|0.0000|1|-|-|0.0000|2025-04-27 12:56:46|-|25|-1|83|-1|1|-|-|-|T548 00I|-|-|-|T-5-31-SN-5|-|19|-1|719|-|1|2025-04-27 12:56:46|-|-|-|-|-|-|-|719|-|-|-|-|-|-|-|T-5-31-SN-5|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|728456|1|1|0|171|12:30:00|-|5|-|-|-|-|4908|-|-|-|-|-|-|-|-|-|0|4908|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|1|-|-|0.0000|2025-04-27 22:10:10|-|44|-1|86|-1|1|-|-|-|T1037 00R|-|-|-|L-34-23-30-SN|-|6|-1|613|-|1|2025-04-27 22:10:10|-|-|-|-|-|-|-|613|-|-|-|-|-|-|-|L-34-23-30-SN|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|790408|1|1|0|171|22:00:00|-|34|-|-|-|-|3157|-|-|-|-|-|-|-|-|-|0|3157|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|1|-|-|0.0000|2025-04-27 11:05:51|-|22|-1|83|-1|2|-|-|-|L3|-|-|-|IRARRAZAVAL|-|25|-1|231|-|2|2025-04-27 11:05:51|-|-|-|-|-|-|-|231|-|-|-|-|-|-|-|IRARRAZAVAL|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|801928|1|1|0|171|11:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|2|-|-|0.0000|2025-04-27 16:33:08|-|33|-1|84|-1|4|2|-|-|METROTREN|L1|-|-|ESTACION LO ESPEJO|-|31|-1|411|-|6|2025-04-27 16:33:08|2025-04-27 16:55:02|-|-|2025-04-27 16:41:18|-|-|-|411|84|-|-|78|-|-|-|ESTACION LO ESPEJO|ESTACION CENTRAL|-|-|ESTACION ALAMEDA|-|-|-|33|-|-|-|84|-|-|-|860296|1|1|0|171|16:30:00|-|17|1|-|-|194.5585|-|6883|-|-|-|-|-|-|-|-|194|0|6883|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|1|-|-|0.0000|2025-04-27 19:23:29|-|38|-1|85|-1|1|-|-|-|T1325 00I|-|-|-|L-6-60-18-SN|-|20|-1|777|-|1|2025-04-27 19:23:29|-|-|-|-|-|-|-|777|-|-|-|-|-|-|-|L-6-60-18-SN|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|861832|1|1|0|171|19:00:00|-|37|-|-|-|-|1913|-|-|-|-|-|-|-|-|-|0|1913|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|1.6516|1|-|6792.266602|7885.0000|2025-04-27 07:10:49|2025-04-27 07:29:22|14|14|82|82|1|-|-|-|T502 00I|-|-|-|E-20-289-PO-5|T-15-135-PO-20|34|22|266|189|1|2025-04-27 07:10:49|-|-|-|2025-04-27 07:29:22|-|-|-|266|-|-|-|189|-|-|-|E-20-289-PO-5|-|-|-|T-15-135-PO-20|-|-|-|14|-|-|-|82|-|-|-|917896|1|0|1|171|07:00:00|07:00:00|5|-|-|-|-|12706|6792|-|-|-|-|-|-|-|-|0|12706|6792|SM2H|TRABAJO|-|444|1113|-|-|-|-|-|-|-|-|-|-|1557|
2|1.5928|1|-|6797.545898|7666.0000|2025-04-27 14:30:12|2025-04-27 14:54:45|29|29|84|84|1|-|-|-|T502 00R|-|-|-|T-15-135-OP-95|E-20-290-OP-20|22|34|189|307|1|2025-04-27 14:30:12|-|-|-|2025-04-27 14:54:45|-|-|-|189|-|-|-|307|-|-|-|T-15-135-OP-95|-|-|-|E-20-290-OP-20|-|-|-|29|-|-|-|84|-|-|-|917896|2|0|1|171|14:30:00|14:30:00|5|-|-|-|-|9419|6797|-|-|-|-|-|-|-|-|0|9419|6797|UE|HOGAR|-|866|1473|-|-|-|-|-|-|-|-|-|-|2339|
2|0.0000|3|-|-|0.0000|2025-04-27 18:40:14|-|37|-1|85|-1|1|1|1|-|T1312 00R|T1329 06I|T516 00I|-|L-19-28-30-OP|-|24|-1|255|-|1|2025-04-27 18:40:14|2025-04-27 18:56:26|2025-04-27 19:10:01|-|2025-04-27 18:43:15|2025-04-27 19:07:02|-|-|255|256|457|-|251|455|-|-|L-19-28-30-OP|T-19-170-NS-5|L-32-22-70-PO|-|L-19-28-10-OP|L-32-33-15-NS|-|-|37|38|-|-|85|85|-|-|918664|1|1|0|171|18:30:00|-|37|37|5|-|134.7294|7107|1069|109.1421|26144|3810|-|24870|-|-|-|243|58121|4879|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|1|-|-|0.0000|2025-04-27 13:33:42|-|27|-1|84|-1|1|-|-|-|T307 00I|-|-|-|E-14-134-SN-30|-|23|-1|306|-|1|2025-04-27 13:33:42|-|-|-|-|-|-|-|306|-|-|-|-|-|-|-|E-14-134-SN-30|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|929416|1|1|0|171|13:30:00|-|16|-|-|-|-|20917|-|-|-|-|-|-|-|-|-|0|20917|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|0.0000|2|-|-|0.0000|2025-04-27 08:16:16|-|16|-1|83|-1|2|4|-|-|L5|METROTREN|-|-|SANTA ANA|-|34|-1|274|-|6|2025-04-27 08:16:16|2025-04-27 08:33:22|-|-|2025-04-27 08:30:24|-|-|-|274|78|-|-|84|-|-|-|SANTA ANA|ESTACION ALAMEDA|-|-|ESTACION CENTRAL|-|-|-|17|-|-|-|83|-|-|-|995976|1|1|0|102|08:00:00|-|1|17|-|-|194.5585|-|2261|-|-|-|-|-|-|-|-|194|0|2261|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
2|1.6415|1|-|5664.570801|6120.0000|2025-04-27 12:35:57|2025-04-27 12:50:40|25|25|83|83|2|-|-|-|L5|-|-|-|SANTA ANA|SAN MIGUEL|34|39|274|359|2|2025-04-27 12:35:57|-|-|-|2025-04-27 12:50:40|-|-|-|274|-|-|-|359|-|-|-|SANTA ANA|-|-|-|SAN MIGUEL|-|-|-|25|-|-|-|83|-|-|-|998792|1|0|1|102|12:30:00|12:30:00|1|-|-|-|-|-|5664|-|-|-|-|-|-|-|-|0|0|5664|SM2H|TRABAJO|41|105|610|-|-|-|-|-|-|-|-|-|65|821|
